start_id_a,start_name_a,start_id_b,start_name_b,meeting_step,meeting_id,meeting_name
300f1367-4ba4-4416-90e4-caa8f33e9144,LITOSTROJSKA,2323bf9e-1a47-4409-b9c8-398a035c8d12,Študa trgovina,3550,484b5c91-1220-43ba-af79-84e712fcc46b,Slovenija avto
4a90e424-11ab-43a8-b7e9-1c4f42fe2b7c,Pod Hribom,b589ddd3-5a31-4fe1-915f-44347b4c0a1a,Bratov Učakar,5001,TIMEOUT,TIMEOUT
dc6b96b1-d0fa-4d03-ac2b-8eba5bb97ba2,Peruzzijeva,34ead609-4331-48ab-8e82-52dd70da9832,Ig Petrol,842,d861c2ce-106a-4b95-a4fc-2af355c0bbf0,Lahova pot
7b822496-7ea4-4ce8-b78c-1d021c68a9ed,Puhova,9a14b0ec-f13a-46f0-8c4f-07d8b99241e2,Cesta v Zavoglje,4556,010c271e-49ca-45a5-91ac-8ba8d41ee7f3,Čerinova
a6b87518-2a7f-4505-898f-245ebe23c909,Krožna pot,e2499103-6634-4d8e-87a8-68dc5ef6340c,Sp. Gameljne 2,1243,7fdce743-a4be-44d7-8658-0a259a18ad30,Stožice
c8f784f8-ce92-4773-8d90-c6bed3513ce0,Zadvor pri Grosupljem,216a26dc-11c2-432b-b099-0d55d508b7fa,Cesta v Gorice,5001,TIMEOUT,TIMEOUT
824255dc-9be8-4f7b-9b69-2bd4e5a3fc27,Pohorskega bataljona,31e6db90-ba65-4c49-90c0-317fb92596b3,Medvode,480,77dcd833-fa4d-4c5a-93b1-31284942e61d,Šišenska
b8533150-cf69-441a-8fc4-18f39cbef16b,JEŽICA,22c11486-1afa-491f-b9ab-162d88c8c44d,Prelog Mngan,5001,TIMEOUT,TIMEOUT
1df1835b-cfd3-40e7-9466-9c9d43642bed,Zaboršt,639551cf-fe23-4363-8ccd-655bc5d4119e,Zmajski most,4482,c6eab761-36e0-4bf8-88ed-48e594ed375b,Parmova
bd1396f2-4dc8-4695-9bf1-c601157100d8,Preglov trg,6559d555-672b-4633-8a81-0ae68fb963eb,ZD POLJE,22,0bb103e4-c4a6-4c4c-a13d-217ab4e6dfd3,Cesta na Vevče
e57aad1d-457e-401f-b26d-306b4fd836eb,Kašeljska,4c277b3f-c427-404b-ace3-2cd51656318f,Tehnounion,5001,TIMEOUT,TIMEOUT
807c11ba-4b3a-4e2b-82b5-abf5864fa4bc,Pot na Fužine,edf94a12-03e9-4225-b6cc-aca0edf588a7,Šentvid,5001,TIMEOUT,TIMEOUT
9c17244c-0812-404b-b929-5cdc0591e421,Podmornica,cee2862b-9b70-4880-8fa3-16c6d2efae1b,AMZS,5001,TIMEOUT,TIMEOUT
32abc648-685c-47b0-bbc4-203371ec2699,Podpeč 1,acedfed0-a3ba-4fa3-8cd6-910783961f0a,Goričane kopališče,2502,9276fcfb-0f7e-4df3-b827-325600851526,Topniška
befe0e87-b5fe-41ff-9a77-f65461eff28d,Brinje,eb669f04-cfb6-4ea4-90c9-26eb551ecb45,Bilečanska,5001,TIMEOUT,TIMEOUT
a12cff7f-91e5-4f1e-be40-1a9b34ae792a,Agrokombinatska,d4c25d68-c340-431b-a646-7680fe0cefee,Pržanec,5001,TIMEOUT,TIMEOUT
48b163cd-b819-4849-aee1-8b1da77657ab,Šentvid,9e90940e-cf99-4112-87ec-7cbb6331509a,ZG. Pirniče,133,35aedf45-cca3-4f2f-931b-138d29d20fe9,MEDVODE
59ee5f7d-476b-4958-a922-2040a9308f3b,Kranjčeva,0be53afd-2427-49b2-b70c-2ee3d89e9762,SORA obrač.,5001,TIMEOUT,TIMEOUT
e0f10330-ad34-453d-baf4-d6c601cb6cf8,Blaževo,59d96e2c-3ee3-4581-840a-3ddaf0003743,Osenjakova,4697,07bad99d-070a-42f7-8766-d11d42152623,Prekmurska
d9a82add-03d0-47d8-9f35-117b7a5ded44,Gerbičeva,18d010ca-0244-4928-82cb-47af0836a1bb,Krivec,5001,TIMEOUT,TIMEOUT
db9f7130-0bc2-4f3e-b8cd-07cfe96b1f8f,KOLODVOR,b5e26d7f-8a91-4360-9811-2e8e05d27382,Bratov Babnik,3659,35dbaf26-2fa4-45c4-87fc-81d1ff13b005,Tbilisijska
d5961b09-f5e8-4a0b-9bbb-2515ff0a8376,Ob daljnovodu,47283e27-c588-411c-9303-30a6f0beeaef,Zgornji log,1882,35aedf45-cca3-4f2f-931b-138d29d20fe9,MEDVODE
8677848c-55dd-4af4-b275-3074a3ff4846,Vrhovci,e65047c0-c01e-4727-b466-78e107c81ee4,SŽ KOLODVOR,4368,07b4c585-66cf-49d7-906c-50f1122c8e9e,Cesta XV
1907a46a-4559-43ec-8363-03fe35d30725,Rudnik,f496ecc3-28fe-4361-9da8-428bbf3bd672,Ljubljanaska,1931,6182f8e8-c45e-4606-b4a4-d909bd44d2cc,Gornji trg
156a6f62-9a67-4cf0-ad56-85a343c77cd2,Agrokombinatska,d08c4884-9764-447f-9b79-0ef7a645222f,Ledena dvorana Zalog,15,60edf514-fd83-400b-b86f-881f7eff258b,Hladilniška
3c143688-247f-41cc-960d-f5e37b874c3a,Črnuče,c2827897-b9fe-4bfc-b4ed-880f11a2359e,ZELENA JAMA,1349,639551cf-fe23-4363-8ccd-655bc5d4119e,Zmajski most
f5e84751-7377-402c-974c-53276e422e70,Na klancu,e9382efd-d64d-46b0-9a7d-a4e6a0188725,Omersova,5001,TIMEOUT,TIMEOUT
35dbaf26-2fa4-45c4-87fc-81d1ff13b005,Tbilisijska,d0790612-d161-4be4-953d-a7a0c33acf1e,Cesta na Brod,1530,c87db9be-1fba-4102-a743-0ee4317dd5af,Bavarski dvor
86303165-4af4-4fcd-b0f9-43ed865454f4,Glonarjeva,1e4be02a-ac61-41bc-b9b5-1ef7850313ed,IMP,5001,TIMEOUT,TIMEOUT
4ab506fa-0fcd-431b-ace7-19ffa5f0576a,Reaktor,77dcd833-fa4d-4c5a-93b1-31284942e61d,Šišenska,1260,38b3abed-0592-407b-96c3-85a026f2e192,Dalmatinova
ea9d5fa9-af5a-4d39-96fd-626415048511,Martinova,53806659-b339-4e68-af4a-4325c16b6026,Iška vas šola,2362,c297ac70-8f43-4fbc-a8a4-366ddb883a8d,Bonifacija
2fafda56-e44d-4e08-8503-90e6bf75e19d,Veliki Lipoglav,c0fb12dd-8cab-40da-a3aa-e8de9c6d09ed,Rusjanov trg,5001,TIMEOUT,TIMEOUT
66943a7c-28b4-40a6-a996-21aa0b968435,Staje,717c914e-f928-4671-95f6-26c1ddb95799,Cesta v Gorice,1275,2edaabef-ed43-4b87-ba95-a5600c33250f,Bratov Židan
9a1c4c65-df77-481f-87ad-56143f02a864,Vižmarje,2265e4de-a537-4f97-882b-c94c24aabfb0,Sostro,700,67c3adc1-a92d-4528-91ee-77d8b52574c6,Poliklinika
47283e27-c588-411c-9303-30a6f0beeaef,Zgornji log,34f3ddda-e732-4b53-bfb2-8773b5cd6eac,Sp. Gameljne 2,5001,TIMEOUT,TIMEOUT
ef31a8be-b01d-44cd-95cf-3db8e918af26,Emona,0b90d258-764d-4c06-aab0-7074dbd54182,Podgrad,2041,1dc99fbb-5496-4aab-a4b6-32e653ccc789,Center Zalog
60edf514-fd83-400b-b86f-881f7eff258b,Hladilniška,300f1367-4ba4-4416-90e4-caa8f33e9144,LITOSTROJSKA,5001,TIMEOUT,TIMEOUT
595ee2ab-3022-469d-a3e1-0c87d7dfb14d,STANEŽIČE nas.,5be3b187-5735-4444-bee7-0665f60e6c83,Ižica,2450,c8e0086c-0cef-4375-a471-72f3ae1e34fc,Strelišče
9845a6f7-ba79-4f3d-b6ae-969651ef6001,Tomačevska,2a7d32ca-24a1-41ac-a273-0cbcdec59336,Škofljica špica,5001,TIMEOUT,TIMEOUT
592b37eb-8255-4758-ae8a-7cef98521013,Rogovilc,b2cf1f2c-3c77-4a23-891f-3cdbcda92f19,Škofljica žaga,5001,TIMEOUT,TIMEOUT
8441d439-8d1d-40b8-b3d5-7b9c56848b43,Radna,06348c07-2fb0-4dfb-a938-aaef614a7f68,Andreja Bitenca,2418,16578e36-c682-4083-bd29-4973445dc0fe,Gosposvetska
a0b1fb90-3f6a-4231-910a-18be192ac762,Flajšmanova,16d19639-a788-4df6-a168-6f8c3652ded7,Chengdujska,5001,TIMEOUT,TIMEOUT
754e8f1f-a5ba-4281-8f31-fb3357744cd2,Cesta v Zajčjo Dobravo,cc9cbd94-6da7-41ff-a728-cfd4b47dfcc0,Pod Urhom,2259,7fa32ea0-e884-435a-a81c-51bbd5cedf3e,Zaloška
58db973d-ecbb-4aa6-a56c-c26aaff7f263,SŽ ŠIŠKA,62feeb73-9af7-43ee-8714-1b435ec20263,Japelj,316,ef91fd44-5651-4fd4-b6f8-619fdef9da7b,Hajdrihova
548dbdee-83b0-497b-acc1-e15b34899d42,Hladilniška,51e04e1d-9ea1-432d-8b79-09e6c2a7be7b,Trebeljevo,4370,2265e4de-a537-4f97-882b-c94c24aabfb0,Sostro
d8ff7b2c-baf6-4a1a-97c5-0871b823caab,Benat,2323bf9e-1a47-4409-b9c8-398a035c8d12,Študa trgovina,5001,TIMEOUT,TIMEOUT
5c9baa4c-9ee0-4263-be22-72f5a73c714d,Škofljica Petkovšek,9f6048f0-5c5e-4773-915e-4ee05d200e27,KS. Pirniče,2217,397418bc-78a7-45c9-b5cf-374fe21cee11,Akademija
8677848c-55dd-4af4-b275-3074a3ff4846,Vrhovci,8eeea585-6168-45b8-a5d4-336e61826043,Zapuže,978,c87db9be-1fba-4102-a743-0ee4317dd5af,Bavarski dvor
9afb36ea-c2ae-4bbb-9644-3a6c65bb1c7d,Kino Šiška,6c56976b-4ae1-429f-bcab-0cfc37e3580d,Zgornji log,4709,f4cfd904-bd11-4247-95df-32c4555a930f,Klinični center
c70ad4c4-6c37-4f31-83aa-921dc8bc15a4,Pržanec,f073b9d9-a3e3-4d04-a209-0db55377b79e,Zmajski most,5001,TIMEOUT,TIMEOUT
98239279-bb80-4070-965c-dc87525019e2,Vikrče,363564a6-9938-4bf5-8928-1cd191e9c2ef,Videm pri Ljubljani,5001,TIMEOUT,TIMEOUT
0e79ef8c-f692-4e29-a37e-4a81cbb3d410,Vič Glince,f2bac6f5-5bbc-4f15-acdd-014d86770ce9,Kneza Koclja,858,8c7fa045-888b-46d0-8189-6f82623bf481,Poljanska
a7094427-e180-4deb-acaf-5d4488326e9e,ZADOBROVA,9f6048f0-5c5e-4773-915e-4ee05d200e27,KS. Pirniče,5001,TIMEOUT,TIMEOUT
79a5bacd-8b59-4d83-99e8-26e3c5b1490b,Osenjakova,4d2fc228-0628-4897-8d77-3e71d500d36d,Sava,5001,TIMEOUT,TIMEOUT
785ad018-d0fe-4628-b188-15f6dc71b38e,Barje,bc66f88b-1412-44cb-b921-030d27335261,Sneberje,1453,ac3afe7d-a2b3-4d5d-9e6a-1d2412a3bc70,Litostrojska
5c246f67-4431-4968-8d64-2ae4b823e360,Na Gmajnici,7fdce743-a4be-44d7-8658-0a259a18ad30,Stožice,5001,TIMEOUT,TIMEOUT
e0bcd677-6012-4c90-a884-44dffafdffec,FUŽINE P+R,3edd6057-3847-4c42-b8ec-6e89ff95793a,Zadobrova,47,0bb103e4-c4a6-4c4c-a13d-217ab4e6dfd3,Cesta na Vevče
46f20d33-601c-4ef6-b86c-7c2bb4af52fa,Ježkova,1505c6fe-6080-424e-98d1-24c312cfacf3,Pot na Rakovo jelšo,373,bb1ac8b9-5cb2-49f2-8d5c-d7fe4afdd5dd,Cesta na Vrhovce
0614b134-0950-4f6b-bc8f-fb73a0881bc1,Gornje Poljane,223f660b-c391-4120-bf3c-7bf06781686b,Tovorni kolodvor,1797,db046e79-c658-433c-8812-157fd965a9f6,Galjevica
48c9ec48-2b87-4945-a077-808839f98e74,Ježa,c0ff37c8-ac6c-4284-ad32-0ad29fd30dc2,BROD,3887,7fa32ea0-e884-435a-a81c-51bbd5cedf3e,Zaloška
1e4be02a-ac61-41bc-b9b5-1ef7850313ed,IMP,8eeea585-6168-45b8-a5d4-336e61826043,Zapuže,3388,557f714a-6f4a-4c98-8c5a-d74fa34b2adb,Hrvatski trg
785ad018-d0fe-4628-b188-15f6dc71b38e,Barje,c568fe2e-477f-4af2-ad68-cb8111f361d0,Jamnikarjeva,5001,TIMEOUT,TIMEOUT
37fc313d-1f45-49c9-9059-4f96f44a6682,Zgornja Šiška,5c38ad77-8124-42b3-810f-04703daec8b4,Šentjakob,4261,e4635b94-348c-4c69-be85-1160488e5e43,BTC-ATLANTIS
77dcd833-fa4d-4c5a-93b1-31284942e61d,Šišenska,9807573b-8821-40e4-b891-a5cea6e23b3d,Trata,4058,484b5c91-1220-43ba-af79-84e712fcc46b,Slovenija avto
12cfc2b3-f8ff-444b-8d5f-15855e45e331,Dolgi most Rotar,53c3c8c9-2e64-4a8f-9afb-031b24c17d5a,Plečnikova cerkev,106,ef91fd44-5651-4fd4-b6f8-619fdef9da7b,Hajdrihova
1c214818-5471-4d2a-a7b2-33464ffacdad,Ihan farma,c5527a65-5265-43de-b703-7c7d494d190c,Pot v Smrečje,5001,TIMEOUT,TIMEOUT
3866c761-7fa4-4a4a-b913-75569da498d9,Samova,300f1367-4ba4-4416-90e4-caa8f33e9144,LITOSTROJSKA,1294,cdabf1ea-b04c-480a-8359-72c46e6864ab,Bežigrad
4f21a18a-3cb0-4c6c-bb92-e7c8945fac1c,Bratov Učakar,02c61e3f-2d2e-4b42-b695-bbd3cc672f6b,Leskoškova,3758,c0ff37c8-ac6c-4284-ad32-0ad29fd30dc2,BROD
91fb6c6e-49cf-49d3-97d4-6ae228f9bfa1,Sostro,548a85bd-f15f-427b-ad90-43cb50e9e31a,Bratov Židan,3560,a2ce7e6f-0f99-443a-a973-81a0b9c60261,Astra
2628ca4f-8797-4672-aca9-47b325c58aac,Besnica šola,fa96d420-d1af-4ad0-bf6a-4544deb1c5eb,Streliška,5001,TIMEOUT,TIMEOUT
29336b94-2382-46dd-b2e6-4590dd689640,Pot v Hrastovec,eead721b-8996-4e73-a2f9-02dba20df4fa,Ilirska,2349,eee355cc-98a1-4f25-8bf9-0100856eda6e,Za travniki
7276f267-9837-4c56-aad3-f8cd555060da,Prežganje šola,111b2cdc-67ca-47bc-a8eb-8a4c6a0674d9,Tabor,5001,TIMEOUT,TIMEOUT
30cf2ed7-2cf0-4764-ab64-78206968d5ba,Ostrovrhar,aa31554f-8623-42db-aedd-ad9a8f562e4c,Podmilščakova,5001,TIMEOUT,TIMEOUT
cdee8be6-e02c-4fb5-9752-be1bac08d90d,Kavčičeva,eee355cc-98a1-4f25-8bf9-0100856eda6e,Za travniki,5001,TIMEOUT,TIMEOUT
ea9d5fa9-af5a-4d39-96fd-626415048511,Martinova,9746f277-af08-4cce-92fa-41da5eca8ac2,BERIČEVO,5001,TIMEOUT,TIMEOUT
b4634750-8d91-4625-b40d-1da9665e70f6,Podpeč 1,36c4949b-403b-4a76-87e3-d67f51d655ef,Martinova,5001,TIMEOUT,TIMEOUT
6a74977a-a26d-42b4-a60b-8dabc726e57d,Gornji Rudnik,6330ad8d-b582-4c92-bc7e-d3f206264f04,Tehnounion,4964,105e10e7-fbab-4f99-94c9-178c25630b42,Brodarjev trg
d5102041-8282-4c77-a593-edac0d0d4a34,Cukrarna,5a2def68-fa57-4002-a942-e39bc2a87688,Koseze,4512,5d7f28a6-2a2a-4333-aa06-48edfb652f86,Pošta
c297ac70-8f43-4fbc-a8a4-366ddb883a8d,Bonifacija,62d0c5a7-1692-43ef-b6e2-31f514362629,Škofljica žaga,4198,25ad5579-f6a0-4f35-a0c9-0678b41e9dde,Križanke
e26da28a-b9c3-41b8-b57f-87b289b38e08,GD Gameljne,2d42d8e2-26a8-4a74-809c-f436d05c8a54,Tbilisijska,1920,f2bac6f5-5bbc-4f15-acdd-014d86770ce9,Kneza Koclja
98239279-bb80-4070-965c-dc87525019e2,Vikrče,7b687edb-dc47-4b68-a13e-34713cababe9,Rakovnik pri Sori,4701,e8b0d4a2-f65e-4aed-97b8-77ab0d07955a,Cesta v Kresnice
60edf514-fd83-400b-b86f-881f7eff258b,Hladilniška,62d0c5a7-1692-43ef-b6e2-31f514362629,Škofljica žaga,5001,TIMEOUT,TIMEOUT
295616c0-387b-4f60-a337-7743cd6be04e,Bavarski dvor,be5fb719-eda2-4831-90c6-249248ea22dd,ČRNUČE,3354,c87db9be-1fba-4102-a743-0ee4317dd5af,Bavarski dvor
e9d9f622-7394-4c5c-9031-a41855a64aa7,Polje,7eb88e01-82e9-4af4-84d0-69c6ea9dc82c,Kolodvor,2554,62b17644-b4a6-412f-9e03-79bbaf339717,Ihan farma
eba0daca-3696-4f72-a1dd-5f7b5fd02a63,V. Mlačevo ŽP,acd87210-4e04-49b4-884b-1fe11c453bf4,Kožljevec,5001,TIMEOUT,TIMEOUT
2496479b-f855-403d-bce8-2a4d9988665d,Rutar,e1e80207-5c23-47c0-a63a-121003b22807,Sp. Pirniče,5001,TIMEOUT,TIMEOUT
d50b2bdb-481b-4e58-ada6-47a028fc6382,BTC-tržnica,121b30dc-065b-4c76-aad2-a54a85c74d4d,SŠ Domžale,5001,TIMEOUT,TIMEOUT
521edd75-c364-480a-af9e-a1c9815b6dd7,Gasilska brigada,b9edd39a-4f64-4553-869e-bb77e617b9b8,Stanežiče,3068,c0ff37c8-ac6c-4284-ad32-0ad29fd30dc2,BROD
5930b5fe-26e2-4b69-bd1e-cdea021a0ab4,Študa trgovina,f07c916c-6fc6-4acf-a334-0ab0d3c4f57f,Središka,5001,TIMEOUT,TIMEOUT
aa42017d-812a-4175-bc9b-0fec03b18931,Ambrožev trg,1f207e67-adf9-4da6-b107-3b58051d9990,Sneberska,1207,548dbdee-83b0-497b-acc1-e15b34899d42,Hladilniška
41c8c7eb-62ef-45d8-b5b1-221dd3c0022c,Tbilisijska,a33e6b1f-de56-43aa-9a52-f7064636ab79,Zg. Besnica,3199,6efecef0-52ba-4a47-9991-9bab5ce31340,Ajdovščina
8441d439-8d1d-40b8-b3d5-7b9c56848b43,Radna,406d6bb7-147c-4853-a917-e5c437b025e6,Pance,1717,7eb88e01-82e9-4af4-84d0-69c6ea9dc82c,Kolodvor
223f660b-c391-4120-bf3c-7bf06781686b,Tovorni kolodvor,3203d037-a222-4092-8dd6-e8dfcd49a2c9,Novo Polje,4470,88cdd36c-03d2-4374-a22f-110dd9f75ea0,Kajuhova
48507e1a-32df-4552-9448-3b345760b75f,Cesta na Vevče,97d3e896-2af7-40f9-bfbf-59cf3fcbf93a,Besnica ambulanta,3047,294c40c4-18e4-4d92-a947-911a8623de89,Veliki štradon
6672b8cb-e56d-420a-a5e7-fc86e8aa3647,Žalna,d8ff7b2c-baf6-4a1a-97c5-0871b823caab,Benat,4331,ca575a45-9c95-4348-9245-8c75f70130b3,Benat
26ec9924-5586-4fd5-8b20-63f2d0a38d44,Pri Dolencu,a2b5023d-5ce8-420f-ad2a-b61c7a1902a8,Volavlje,5001,TIMEOUT,TIMEOUT
b56664c0-1dc1-42c5-b10b-52c3fb0dd042,Galjevica,f958cead-e4c3-4743-834d-46de4a06a8c9,Murgle,1757,43df2657-d56f-4fc4-8c40-49180cbbe90c,Ruski car
1eca3479-6e2c-4f21-bf45-4db410041181,Peč pri Polici,3c6ebf90-c611-4535-b2b0-22fba3f7649a,Štajerska,5001,TIMEOUT,TIMEOUT
48e907fd-e868-47cd-8cac-74c7d4582944,Poljanska,cdee8be6-e02c-4fb5-9752-be1bac08d90d,Kavčičeva,256,e97befb6-5dc6-4603-ad5e-3aa96b4b2221,Rožičeva
1e2641bc-b0b2-448e-8ad2-e52891fa4c5f,Pece K,192b7b6a-b138-4569-a4f3-86bef6b20810,Letališka,5001,TIMEOUT,TIMEOUT
24df120e-0d0c-4353-8dda-c7ef0dc3dd5c,Križišče Sostro,e8b0d4a2-f65e-4aed-97b8-77ab0d07955a,Cesta v Kresnice,5001,TIMEOUT,TIMEOUT
106bdc28-f0fe-4f13-b4ad-6c6a630550b5,Parmova,a6b87518-2a7f-4505-898f-245ebe23c909,Krožna pot,387,023d7b7a-b411-4e61-8746-b07f9e5c8f90,Ambrožev trg
6672b8cb-e56d-420a-a5e7-fc86e8aa3647,Žalna,5d91512b-af7f-4bbe-9dde-17f402fbf590,Sneberska,5001,TIMEOUT,TIMEOUT
79325942-629a-4766-a34a-525f8edf8cc5,Podgora,a2b5023d-5ce8-420f-ad2a-b61c7a1902a8,Volavlje,5001,TIMEOUT,TIMEOUT
ef3024a8-1d7f-4cf5-ad3b-74528eaa9c51,Stadion Domžale,f07c916c-6fc6-4acf-a334-0ab0d3c4f57f,Središka,4749,7ba233b7-a50a-497d-8135-dd8dabf93ff5,Goropečnikova
98f728a3-94a6-4911-98d7-64ab88097036,Lavrica,b2dd1684-0848-40f7-b10e-8f74bb005f2f,V. Mlačevo,5001,TIMEOUT,TIMEOUT
f496ecc3-28fe-4361-9da8-428bbf3bd672,Ljubljanaska,a7177a3d-8db2-43fb-8910-f95857f0ed97,Škocjan,5001,TIMEOUT,TIMEOUT
34ead609-4331-48ab-8e82-52dd70da9832,Ig Petrol,97788808-915f-4405-b54e-7ec5f95f7330,TRNOVO,542,5f2b93f1-7933-45ed-915c-4488ab8d81b7,Ižanska
eb165f50-9c43-4b09-9658-469a16d3dc83,Kodeljevo,efecc3aa-ae68-4374-bc24-334280abcf3f,Zaboršt,1404,666bd186-7a9a-4e20-a466-e7b1918dda9b,OŠ Maksa Pečarja
db13a26e-19d4-4b8a-a78a-01ef25d58834,Ježica,96d4c75b-6452-4c70-a31e-c234262ba38b,Veliki štradon,5001,TIMEOUT,TIMEOUT
abc9fd26-5442-468b-93b6-4d5eb76d0f1f,BTC-Emporium,c568fe2e-477f-4af2-ad68-cb8111f361d0,Jamnikarjeva,5001,TIMEOUT,TIMEOUT
95be8f74-3ed5-4cf1-aabc-b1c0027ea628,Pece K,156a6f62-9a67-4cf0-ad56-85a343c77cd2,Agrokombinatska,5001,TIMEOUT,TIMEOUT
feb89b92-366d-4f50-a509-40c7baba8cf0,Brodarjev trg,245bb1a4-ea6e-45b4-8331-b50983655326,Svetčeva,5001,TIMEOUT,TIMEOUT
6330ad8d-b582-4c92-bc7e-d3f206264f04,Tehnounion,5a2def68-fa57-4002-a942-e39bc2a87688,Koseze,699,4038e02e-f22f-4af0-ba4f-7aab855b53af,Kneza Koclja
c568fe2e-477f-4af2-ad68-cb8111f361d0,Jamnikarjeva,b5400e28-b0c3-4a02-9da2-084c465bd1d3,Pot v Smrečje,5001,TIMEOUT,TIMEOUT
666bd186-7a9a-4e20-a466-e7b1918dda9b,OŠ Maksa Pečarja,ee095f27-439e-42e7-9e5c-e77b0903c31f,Veliki Lipoglav,5001,TIMEOUT,TIMEOUT
66943a7c-28b4-40a6-a996-21aa0b968435,Staje,8f56b058-1ae3-44f5-8600-4330f2264d78,Privoz,5001,TIMEOUT,TIMEOUT
25cde952-4896-4977-b229-75e09b3e3661,Chengdujska,a7094427-e180-4deb-acaf-5d4488326e9e,ZADOBROVA,27,d3283222-38a9-40e2-a485-180d1a33067c,Novo Polje
ed50f692-09f9-409e-b7d6-05ff7711de6b,Vnajnarje,15bb8af1-183e-4ec8-81f7-1fc6e81beb30,Ostrovrhar,61,bfcba499-ce46-41b0-8268-966d74eccb20,Tinčk
1cc5f00f-c982-4016-8553-40a3da4f36ad,Dobrunjska c.,cdbafa76-fd1b-45e0-bbd6-d6c1c6a141f9,Podmilščakova,2993,79d89180-8b07-4127-b7b4-1ac03d1cee9f,Kompas
30c30bf5-75c4-4dc0-995f-4679ef54d37c,Mostiček,d27a7320-71d6-48bc-a4f5-0f3e239575b8,Tacen,2837,77c4dfcc-1122-4896-9983-8a5bd11320de,Dravlje
ee095f27-439e-42e7-9e5c-e77b0903c31f,Veliki Lipoglav,bd1a0fbd-1593-4552-a76f-681c59333d6b,Savsko naselje,5001,TIMEOUT,TIMEOUT
29336b94-2382-46dd-b2e6-4590dd689640,Pot v Hrastovec,46a50a09-9bae-460b-a7b6-457d288c5a9f,Ponova vas,5001,TIMEOUT,TIMEOUT
47a3bd8a-72ae-4e20-b43f-10bfaf49012c,Ob sotočju,0760a037-cd94-4936-89b6-45ce9bd19917,Mercator,880,feb89b92-366d-4f50-a509-40c7baba8cf0,Brodarjev trg
ab987eb0-c970-4577-8db9-0cd507a6cab6,Ig AP,60ccc570-3714-410b-aa31-43d3a4c593c8,Tržnica Moste,427,6efecef0-52ba-4a47-9991-9bab5ce31340,Ajdovščina
995cbd67-507b-4c32-b794-0ff48e0a3de9,KAMNA GORICA,87415b6b-7e7f-4b82-b78f-ef1a7db85282,MALI LIPOGLAV,3607,91b76764-87af-4b90-89dd-60f0046f7cc0,Tomačevska
48b163cd-b819-4849-aee1-8b1da77657ab,Šentvid,eec159d0-4b1b-4706-9a5d-a00ddcbea9f5,Baragova,5001,TIMEOUT,TIMEOUT
2c46416a-d66e-469c-a342-898a93f5b2f0,Trebeljevo,dd57f39b-be0f-479e-bc35-5bd2edf98ff2,Bolnica,5001,TIMEOUT,TIMEOUT
d7d791d9-02e0-4369-be0c-1546fc2044a4,Staje,4c08e174-6890-4c5d-9eec-15686971f909,Drobnič,5001,TIMEOUT,TIMEOUT
5c8bdb89-116a-4d5d-9db1-9be443070380,7. septembra,ccd8a655-468b-4728-a26d-7981bbdd7dec,Zg. Gameljne,205,9cb18d2e-9bf3-436a-ab3a-7c52c5de1300,Rašica
38b3abed-0592-407b-96c3-85a026f2e192,Dalmatinova,5b2cb528-ba33-461a-aee5-54e2ed8c3758,Perovo,5001,TIMEOUT,TIMEOUT
8fbf17ab-413b-442c-9c6a-0eb8873a4755,Kovinarska,5fe363f3-8297-448b-bde3-08f690c92d1b,Snoj,329,6182f8e8-c45e-4606-b4a4-d909bd44d2cc,Gornji trg
e2499103-6634-4d8e-87a8-68dc5ef6340c,Sp. Gameljne 2,4038e02e-f22f-4af0-ba4f-7aab855b53af,Kneza Koclja,2675,4062cd22-b67a-4235-9980-0178b7add592,Drama
a52cd7ac-c11e-4c8b-94a5-1a12b32595da,Jurčkova,b5400e28-b0c3-4a02-9da2-084c465bd1d3,Pot v Smrečje,983,0b4a072e-6c2d-4c71-ab80-2b7142df81de,Tivoli
35dbaf26-2fa4-45c4-87fc-81d1ff13b005,Tbilisijska,2c87f988-902b-4b35-91da-5437a58759f5,Šentjakob,573,a9796806-8cd3-4b76-bf8c-4340aec35c9e,Lutkovno gl.
cc9cbd94-6da7-41ff-a728-cfd4b47dfcc0,Pod Urhom,9845a6f7-ba79-4f3d-b6ae-969651ef6001,Tomačevska,5001,TIMEOUT,TIMEOUT
e8d0bfd1-b300-4eae-8f85-79266066bb3c,Medvoška a.p.,32abc648-685c-47b0-bbc4-203371ec2699,Podpeč 1,5001,TIMEOUT,TIMEOUT
c0a064eb-b507-43c2-a6d2-0e9c5881f031,Središka,a1406782-3114-407c-8e35-35bcf5a1234b,Bolnica P. Držaja,5001,TIMEOUT,TIMEOUT
76f20fbf-afc4-4c7d-b51c-14f0878b38d8,C. STOŽICE P+R,c568fe2e-477f-4af2-ad68-cb8111f361d0,Jamnikarjeva,4029,25ad5579-f6a0-4f35-a0c9-0678b41e9dde,Križanke
298fea2e-c58b-4d99-9350-2420c718d2cc,Pri Poku,022ef61f-a226-42e8-b11d-30cf9f9a6688,Tomažičeva,1143,91b76764-87af-4b90-89dd-60f0046f7cc0,Tomačevska
352f5cae-25c9-41c5-ab70-268bf64107f0,Podgorica,d2f9bbec-4b03-49a8-af83-afe65fe07a0e,Pot heroja Trtnika,3707,30e58784-86f6-4d93-8630-3cc3fc93c6f3,Brod
